clip_id,dasakam,verse,half,split,audio_path,text_path,text_devanagari,duration_s,sample_rate,channels,bit_depth,model_characters,characters_per_s,issues
nar_017_003_1,17,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.3.1.txt,त्वन्मोहिते पितरि पश्यति दारवश्ये दूरं दुरुक्तिनिहतः स गतो निजाम्बाम् ।,10.730272,44100,2,16,61,5.6849,
nar_017_003_2,17,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.3.2.txt,साऽपि स्वकर्मगतिसन्तरणाय पुंसां त्वत्पादमेव शरणं शिशवे शशंस ॥,10.95873,44100,2,16,53,4.8363,
nar_017_004_1,17,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.4.1.txt,आकर्ण्य सोऽपि भवदर्चननिश्चितात्मा मानी निरेत्य नगरात् किल पञ्चवर्षः ।,10.834127,44100,2,16,60,5.5381,
nar_017_004_2,17,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.4.2.txt,सन्दृष्टनारदनिवेदितमन्त्रमार्ग: त्वामारराध तपसा मधुकाननान्ते ॥,11.104104,44100,2,16,56,5.0432,
nar_017_005_1,17,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.5.1.txt,ताते विषण्णहृदये नगरीं गतेन श्रीनारदेन परिसान्त्वितचित्तवृत्तौ ।,11.041814,44100,2,16,57,5.1622,
nar_017_005_2,17,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.5.2.txt,बालस्त्वदर्पितमनाः क्रमवर्धितेन निन्ये कठोरतपसा किल पञ्च मासान् ॥,10.661066,44100,2,16,57,5.3466,
nar_017_006_1,17,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.6.1.txt,तावत्तपोबलनिरुच्छ्वसिते दिगन्ते देवार्थितस्त्वमुदयत्करुणार्द्रचेताः ।,10.944898,44100,2,16,65,5.9388,
nar_017_006_2,17,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.6.2.txt,त्वद्रूपचिद्रसनिलीनमतेः पुरस्तात् आविर्बभूविथ विभो गरुडाधिरूढः ॥,11.657937,44100,2,16,58,4.9752,
nar_017_007_1,17,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.7.1.txt,त्वद्दर्शनप्रमदभारतरङ्गितं तं दृग्भ्यां निमग्नमिव रूपरसायने ते ।,10.757982,44100,2,16,57,5.2984,
nar_017_007_2,17,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.7.2.txt,तुष्टूषमाणमवगम्य कपोलदेशे संस्पृष्टवानसि दरेण तथाऽऽदरेण ॥,10.674898,44100,2,16,51,4.7776,
nar_017_008_1,17,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.8.1.txt,तावद्विबोधविमलं प्रणुवन्तमेनम् आभाषथास्त्वमवगम्य तदीयभावम् ।,10.771814,44100,2,16,55,5.1059,
nar_017_008_2,17,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.8.2.txt,राज्यं चिरं समनुभूय भजस्व भूयः सर्वोत्तरं ध्रुव पदं विनिवृत्तिहीनम् ॥,11.491791,44100,2,16,59,5.1341,
nar_017_009_1,17,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.9.1.txt,इत्यूचिषि त्वयि गते नृपनन्दनोऽसौ आनन्दिताखिलजनो नगरीमुपेतः ।,10.854898,44100,2,16,53,4.8826,
nar_017_009_2,17,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.9.2.txt,रेमे चिरं भवदनुग्रहपूर्णकाम: ताते गते च वनमादृतराज्यभारः ॥,10.847959,44100,2,16,49,4.517,
nar_017_010_1,17,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.10.1.txt,यक्षेण देव निहते पुनरुत्तमेऽस्मिन् यक्षैः स युद्धनिरतो विरतो मनूक्त्या ।,11.740998,44100,2,16,62,5.2806,
nar_017_011_1,17,11,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.11.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.11.1.txt,अन्ते भवत्पुरुषनीतविमानयात: मात्रा समं ध्रुवपदे मुदितोऽयमास्ते ।,11.076417,44100,2,16,56,5.0558,
nar_017_011_2,17,11,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dasakam 17.11.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 17/Narayaneeyam Dashakam 17.11.2.txt,एवं स्वभृत्यजनपालनलोलधीस्त्वं वातालयाधिप निरुन्धि ममामयौघान् ॥,11.990227,44100,2,16,56,4.6705,
nar_018_001_1,18,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.1.1.txt,जातस्य ध्रुवकुल एव तुङ्गकीर्ते: अङ्गस्य व्यजनि सुतः स वेननामा ।,10.237914,44100,2,16,52,5.0792,
nar_018_001_2,18,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.1.2.txt,यद्दोषव्यथितमतिः स राजवर्य: त्वत्पादे निहितमना वनं गतोऽभूत् ॥,10.634444,44100,2,16,52,4.8898,
nar_018_002_1,18,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.2.1.txt,पापोऽपि क्षितितलपालनाय वेनः पौराद्यैरुपनिहितः कठोरवीर्यः ।,10.406916,44100,2,16,52,4.9967,
nar_018_002_2,18,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.2.2.txt,सर्वेभ्यो निजबलमेव सम्प्रशंसन् भूचक्रे तव यजनान्ययं न्यरौत्सीत् ॥,10.68644,44100,2,16,57,5.3339,
nar_018_003_1,18,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.3.1.txt,सम्प्राप्ते हितकथनाय तापसौघे मत्तोऽन्यो भुवनपतिर्न कश्चनेति ।,10.439433,44100,2,16,54,5.1727,
nar_018_003_2,18,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.3.2.txt,त्वन्निन्दावचनपरो मुनीश्वरैस्तैः शापाग्नौ शलभदशामनायि वेनः ॥,11.271451,44100,2,16,54,4.7909,
nar_018_004_1,18,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.4.1.txt,तन्नाशात् खलजनभीरुकैर्मुनीन्द्रै: तन्मात्रा चिरपरिरक्षिते तदङ्गे ।,11.791474,44100,2,16,59,5.0036,
nar_018_004_2,18,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.4.2.txt,त्यक्ताघे परिमथितादथोरुदण्डात् दोर्दण्डे परिमथिते त्वमाविरासीः ॥,11.856485,44100,2,16,58,4.8918,
nar_018_005_1,18,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.5.1.txt,विख्यातः पृथुरिति तापसोपदिष्टैः सूताद्यैः परिणुतभाविभूरिवीर्यः ।,11.622472,44100,2,16,58,4.9903,
nar_018_005_2,18,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.5.2.txt,वेनार्त्या कबलितसम्पदं धरित्रीम् आक्रान्तां निजधनुषा समामकार्षीः ॥,11.654989,44100,2,16,59,5.0622,
nar_018_006_1,18,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.6.1.txt,भूयस्तां निजकुलमुख्यवत्सयुक्तै: देवाद्यैः समुचितचारुभाजनेषु ।,11.199955,44100,2,16,55,4.9107,
nar_018_006_2,18,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.6.2.txt,अन्नादीन्यभिलषितानि यानि तानि स्वच्छन्दं सुरभितनूमदूदुहस्त्वम् ॥,10.601927,44100,2,16,58,5.4707,
nar_018_007_1,18,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.7.1.txt,आत्मानं यजति मखैस्त्वयि त्रिधामन् आरब्धे शततमवाजिमेधयागे ।,10.920454,44100,2,16,51,4.6701,
nar_018_007_2,18,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.7.2.txt,स्पर्धालुः शतमख एत्य नीचवेष: हृत्वाऽश्वं तव तनयात् पराजितोऽभूत् ॥,11.557483,44100,2,16,55,4.7588,
nar_018_008_1,18,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.8.1.txt,देवेन्द्रं मुहुरिति वाजिनं हरन्तं वह्नौ तं मुनिवरमण्डले जुहूषौ ।,10.38093,44100,2,16,55,5.2982,
nar_018_008_2,18,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.8.2.txt,रुन्धाने कमलभवे क्रतोः समाप्तौ साक्षात्त्वं मधुरिपुमैक्षथाः स्वयं स्वम् ॥,10.985442,44100,2,16,64,5.8259,
nar_018_009_1,18,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.9.1.txt,तद्दत्तं वरमुपलभ्य भक्तिमेकां गङ्गान्ते विहितपदः कदापि देव ।,10.270431,44100,2,16,52,5.0631,
nar_018_009_2,18,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dasakam 18.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 18/Narayaneeyam Dashakam 18.9.2.txt,सत्रस्थं मुनिनिवहं हितानि शंसन् ऐक्षिष्ठा: सनकमुखान् मुनीन् पुरस्तात् ॥,11.193469,44100,2,16,61,5.4496,
