clip_id,dasakam,verse,half,split,audio_path,text_path,text_devanagari,duration_s,sample_rate,channels,bit_depth,model_characters,characters_per_s,issues,decoded_frames,peak_dbfs,rms_dbfs,dc_offset,clipped_fraction,leading_silence_s,trailing_silence_s,silent_window_fraction,stereo_correlation,stereo_difference_dbfs,text_clean,text_model_kannada,slp1,syllables,line_scans_json,model_oov,analysis_issues
nar_026_005_2,26,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.5.2.txt,जग्राहैनं हस्तिनं पाददेशे शान्त्यर्थं हि श्रान्तिदोऽसि स्वकानाम् ॥,10.285875,48000,2,16,58,5.6388,,493722,-11.604,-28.26,-1.01e-05,0.0,0.06,0.1,0.11479,0.999997,-81.103,जग्राहैनं हस्तिनं पाददेशे शान्त्यर्थं हि श्रान्तिदोऽसि स्वकानाम् ॥,ಜಗ್ರಾಹೈನಂ ಹಸ್ತಿನಂ ಪಾದದೇಶೇ ಶಾನ್ತ್ಯರ್ಥಂ ಹಿ ಶ್ರಾನ್ತಿದೋಽಸಿ ಸ್ವಕಾನಾಮ್,jagrAhEnaM hastinaM pAdadeSe SAntyarTaM hi SrAntidosi svakAnAm,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_006_1,26,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.6.1.txt,त्वत्सेवाया वैभवाद्दुर्निरोधं युध्यन्तं तं वत्सराणां सहस्रम् ।,9.873125,48000,2,16,55,5.5707,,473910,-10.881,-27.814,3.6e-06,0.0,0.1,0.14,0.15619,0.999998,-81.113,त्वत्सेवाया वैभवाद्दुर्निरोधं युध्यन्तं तं वत्सराणां सहस्रम् ।,ತ್ವತ್ಸೇವಾಯಾ ವೈಭವಾದ್ದುರ್ನಿರೋಧಂ ಯುಧ್ಯನ್ತಂ ತಂ ವತ್ಸರಾಣಾಂ ಸಹಸ್ರಮ್,tvatsevAyA vEBavAddurniroDaM yuDyantaM taM vatsarARAM sahasram,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_006_2,26,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.6.2.txt,प्राप्ते काले त्वत्पदैकाग्र्यसिद्‍ध्यै नक्राक्रान्तं हस्तिवर्यं व्यधास्त्वम् ॥,11.464271,48000,2,16,71,6.1932,unicode_control_character,550285,-10.583,-28.122,-9e-07,0.0,0.1,0.2,0.20244,0.999997,-81.124,प्राप्ते काले त्वत्पदैकाग्र्यसिद्ध्यै नक्राक्रान्तं हस्तिवर्यं व्यधास्त्वम् ॥,ಪ್ರಾಪ್ತೇ ಕಾಲೇ ತ್ವತ್ಪದೈಕಾಗ್ರ್ಯಸಿದ್ಧ್ಯೈ ನಕ್ರಾಕ್ರಾನ್ತಂ ಹಸ್ತಿವರ್ಯಂ ವ್ಯಧಾಸ್ತ್ವಮ್,prApte kAle tvatpadEkAgryasidDyE nakrAkrAntaM hastivaryaM vyaDAstvam,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_007_1,26,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.7.1.txt,आर्तिव्यक्तप्राक्तनज्ञानभक्तिः शुण्डोत्क्षिप्तैः पुण्डरीकैस्समर्चन् ।,11.237896,48000,2,16,65,5.784,,539419,-10.404,-28.261,-8.6e-06,0.0,0.06,0.26,0.23351,0.999997,-81.122,आर्तिव्यक्तप्राक्तनज्ञानभक्तिः शुण्डोत्क्षिप्तैः पुण्डरीकैस्समर्चन् ।,ಆರ್ತಿವ್ಯಕ್ತಪ್ರಾಕ್ತನಜ್ಞಾನಭಕ್ತಿಃ ಶುಣ್ಡೋತ್ಕ್ಷಿಪ್ತೈಃ ಪುಣ್ಡರೀಕೈಸ್ಸಮರ್ಚನ್,ArtivyaktaprAktanajYAnaBaktiH SuRqotkziptEH puRqarIkEssamarcan,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_007_2,26,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.7.2.txt,पूर्वाभ्यस्तं निर्विशेषात्मनिष्ठं स्तोत्रं श्रेष्ठं सोऽन्वगादीत्परात्मन् ॥,11.317792,48000,2,16,68,6.0082,,543254,-11.506,-28.226,1.06e-05,0.0,0.1,0.24,0.19115,0.999997,-81.121,पूर्वाभ्यस्तं निर्विशेषात्मनिष्ठं स्तोत्रं श्रेष्ठं सोऽन्वगादीत्परात्मन् ॥,ಪೂರ್ವಾಭ್ಯಸ್ತಂ ನಿರ್ವಿಶೇಷಾತ್ಮನಿಷ್ಠಂ ಸ್ತೋತ್ರಂ ಶ್ರೇಷ್ಠಂ ಸೋಽನ್ವಗಾದೀತ್ಪರಾತ್ಮನ್,pUrvAByastaM nirviSezAtmanizWaM stotraM SrezWaM sonvagAdItparAtman,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_008_1,26,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.8.1.txt,श्रुत्वा स्तोत्रं निर्गुणस्थं समस्तं ब्रह्मेशाद्यैर्नाहमित्यप्रयाते ।,10.345792,48000,2,16,63,6.0894,,496598,-11.58,-28.217,1.37e-05,0.0,0.1,0.12,0.20503,0.999997,-81.12,श्रुत्वा स्तोत्रं निर्गुणस्थं समस्तं ब्रह्मेशाद्यैर्नाहमित्यप्रयाते ।,ಶ್ರುತ್ವಾ ಸ್ತೋತ್ರಂ ನಿರ್ಗುಣಸ್ಥಂ ಸಮಸ್ತಂ ಬ್ರಹ್ಮೇಶಾದ್ಯೈರ್ನಾಹಮಿತ್ಯಪ್ರಯಾತೇ,SrutvA stotraM nirguRasTaM samastaM brahmeSAdyErnAhamityaprayAte,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_008_2,26,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.8.2.txt,सर्वात्मा त्वं भूरिकारुण्यवेगात् तार्क्ष्यारूढ: प्रेक्षितोऽभू: पुरस्तात् ॥,11.610729,48000,2,16,65,5.5983,,557315,-10.41,-27.252,-6.6e-06,0.0,0.04,0.24,0.1431,0.999998,-81.116,सर्वात्मा त्वं भूरिकारुण्यवेगात् तार्क्ष्यारूढ: प्रेक्षितोऽभू: पुरस्तात् ॥,ಸರ್ವಾತ್ಮಾ ತ್ವಂ ಭೂರಿಕಾರುಣ್ಯವೇಗಾತ್ ತಾರ್ಕ್ಷ್ಯಾರೂಢಃ ಪ್ರೇಕ್ಷಿತೋಽಭೂಃ ಪುರಸ್ತಾತ್,sarvAtmA tvaM BUrikAruRyavegAt tArkzyArUQaH prekzitoBUH purastAt,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_009_1,26,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.9.1.txt,हस्तीन्द्रं तं हस्तपद्मेन धृत्वा चक्रेण त्वं नक्रवर्यं व्यदारीः ।,10.439,48000,2,16,56,5.3645,,501072,-10.937,-28.725,-8.7e-06,0.0,0.08,0.2,0.18426,0.999997,-81.124,हस्तीन्द्रं तं हस्तपद्मेन धृत्वा चक्रेण त्वं नक्रवर्यं व्यदारीः ।,ಹಸ್ತೀನ್ದ್ರಂ ತಂ ಹಸ್ತಪದ್ಮೇನ ಧೃತ್ವಾ ಚಕ್ರೇಣ ತ್ವಂ ನಕ್ರವರ್ಯಂ ವ್ಯದಾರೀಃ,hastIndraM taM hastapadmena DftvA cakreRa tvaM nakravaryaM vyadArIH,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_009_2,26,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.9.2.txt,गन्धर्वेऽस्मिन्मुक्तशापे स हस्ती त्वत्सारूप्यं प्राप्य देदीप्यते स्म ॥,10.212646,48000,2,16,62,6.0709,,490207,-12.044,-28.853,-1e-07,0.0,0.04,0.26,0.17647,0.999997,-81.157,गन्धर्वेऽस्मिन्मुक्तशापे स हस्ती त्वत्सारूप्यं प्राप्य देदीप्यते स्म ॥,ಗನ್ಧರ್ವೇಽಸ್ಮಿನ್ಮುಕ್ತಶಾಪೇ ಸ ಹಸ್ತೀ ತ್ವತ್ಸಾರೂಪ್ಯಂ ಪ್ರಾಪ್ಯ ದೇದೀಪ್ಯತೇ ಸ್ಮ,ganDarvesminmuktaSApe sa hastI tvatsArUpyaM prApya dedIpyate sma,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,low_peak
nar_026_010_1,26,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.10.1.txt,एतद्वृत्तं त्वां च मां च प्रगे य: गायेत्सोऽयं भूयसे श्रेयसे स्यात् ।,11.424312,48000,2,16,55,4.8143,,548367,-11.599,-27.571,-7.3e-06,0.0,0.1,0.14,0.13485,0.999998,-81.135,एतद्वृत्तं त्वां च मां च प्रगे य: गायेत्सोऽयं भूयसे श्रेयसे स्यात् ।,ಏತದ್ವೃತ್ತಂ ತ್ವಾಂ ಚ ಮಾಂ ಚ ಪ್ರಗೇ ಯಃ ಗಾಯೇತ್ಸೋಽಯಂ ಭೂಯಸೇ ಶ್ರೇಯಸೇ ಸ್ಯಾತ್,etadvfttaM tvAM ca mAM ca prage yaH gAyetsoyaM BUyase Sreyase syAt,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_026_010_2,26,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dasakam 26.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 26/Narayaneeyam Dashakam 26.10.2.txt,इत्युक्त्वैनं तेन सार्धं गतस्त्वं धिष्ण्यं विष्णो पाहि वातालयेश ॥,10.172708,48000,2,16,56,5.5049,,488290,-9.775,-27.652,1.8e-06,0.0,0.1,0.2,0.17126,0.999998,-81.11,इत्युक्त्वैनं तेन सार्धं गतस्त्वं धिष्ण्यं विष्णो पाहि वातालयेश ॥,ಇತ್ಯುಕ್ತ್ವೈನಂ ತೇನ ಸಾರ್ಧಂ ಗತಸ್ತ್ವಂ ಧಿಷ್ಣ್ಯಂ ವಿಷ್ಣೋ ಪಾಹಿ ವಾತಾಲಯೇಶ,ityuktvEnaM tena sArDaM gatastvaM DizRyaM vizRo pAhi vAtAlayeSa,22,"[{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""},{""syllables"":11,""weights"":""GGGGGLGGLGG"",""meter"":""(11)""}]",,
nar_027_001_1,27,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dasakam 27.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dashakam 27.1.1.txt,दुर्वासास्सुरवनिताऽऽप्तदिव्यमाल्यं शक्राय स्वयमुपदाय तत्र भूयः ।,8.804896,48000,2,16,58,6.5872,,422635,-6.529,-23.223,-1.5e-05,0.0,0.06,0.24,0.18636,0.999999,-81.166,दुर्वासास्सुरवनिताऽऽप्तदिव्यमाल्यं शक्राय स्वयमुपदाय तत्र भूयः ।,ದುರ್ವಾಸಾಸ್ಸುರವನಿತಾಽಽಪ್ತದಿವ್ಯಮಾಲ್ಯಂ ಶಕ್ರಾಯ ಸ್ವಯಮುಪದಾಯ ತತ್ರ ಭೂಯಃ,durvAsAssuravanitAptadivyamAlyaM SakrAya svayamupadAya tatra BUyaH,26,"[{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""},{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""}]",,
nar_027_001_2,27,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dasakam 27.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dashakam 27.1.2.txt,नागेन्द्रप्रतिमृदिते शशाप शक्रं का क्षान्तिस्त्वदितरदेवतांशजानाम् ॥,9.588604,48000,2,16,61,6.3617,,460253,-8.436,-25.068,-1e-06,0.0,0.06,0.2,0.21294,0.999999,-81.108,नागेन्द्रप्रतिमृदिते शशाप शक्रं का क्षान्तिस्त्वदितरदेवतांशजानाम् ॥,ನಾಗೇನ್ದ್ರಪ್ರತಿಮೃದಿತೇ ಶಶಾಪ ಶಕ್ರಂ ಕಾ ಕ್ಷಾನ್ತಿಸ್ತ್ವದಿತರದೇವತಾಂಶಜಾನಾಮ್,nAgendrapratimfdite SaSApa SakraM kA kzAntistvaditaradevatAMSajAnAm,26,"[{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""},{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""}]",,
nar_027_002_1,27,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dasakam 27.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dashakam 27.2.1.txt,शापेन प्रथितजरेऽथ निर्जरेन्द्रे देवेष्वप्यसुरजितेषु निष्प्रभेषु ।,9.65675,48000,2,16,59,6.1097,,463524,-8.991,-25.134,-1.63e-05,0.0,0.06,0.08,0.21992,0.999999,-81.125,शापेन प्रथितजरेऽथ निर्जरेन्द्रे देवेष्वप्यसुरजितेषु निष्प्रभेषु ।,ಶಾಪೇನ ಪ್ರಥಿತಜರೇಽಥ ನಿರ್ಜರೇನ್ದ್ರೇ ದೇವೇಷ್ವಪ್ಯಸುರಜಿತೇಷು ನಿಷ್ಪ್ರಭೇಷು,SApena praTitajareTa nirjarendre devezvapyasurajitezu nizpraBezu,26,"[{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""},{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""}]",,
nar_027_002_2,27,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dasakam 27.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dashakam 27.2.2.txt,शर्वाद्याः कमलजमेत्य सर्वदेवा: निर्वाणप्रभव समं भवन्तमापुः ॥,10.004312,48000,2,16,52,5.1978,,480207,-7.431,-24.829,-1.01e-05,0.0,0.06,0.18,0.188,0.999999,-81.124,शर्वाद्याः कमलजमेत्य सर्वदेवा: निर्वाणप्रभव समं भवन्तमापुः ॥,ಶರ್ವಾದ್ಯಾಃ ಕಮಲಜಮೇತ್ಯ ಸರ್ವದೇವಾಃ ನಿರ್ವಾಣಪ್ರಭವ ಸಮಂ ಭವನ್ತಮಾಪುಃ,SarvAdyAH kamalajametya sarvadevAH nirvARapraBava samaM BavantamApuH,26,"[{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""},{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""}]",,
nar_027_003_1,27,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dasakam 27.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dashakam 27.3.1.txt,ब्रह्माद्यैः स्तुतमहिमा चिरं तदानीं प्रादुष्षन्वरद पुरः परेण धाम्ना ।,9.500021,48000,2,16,60,6.3158,,456001,-8.335,-25.051,-1.9e-05,0.0,0.06,0.16,0.16211,0.999999,-81.144,ब्रह्माद्यैः स्तुतमहिमा चिरं तदानीं प्रादुष्षन्वरद पुरः परेण धाम्ना ।,ಬ್ರಹ್ಮಾದ್ಯೈಃ ಸ್ತುತಮಹಿಮಾ ಚಿರಂ ತದಾನೀಂ ಪ್ರಾದುಷ್ಷನ್ವರದ ಪುರಃ ಪರೇಣ ಧಾಮ್ನಾ,brahmAdyEH stutamahimA ciraM tadAnIM prAduzzanvarada puraH pareRa DAmnA,26,"[{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""},{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""}]",,
nar_027_003_2,27,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dasakam 27.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 27/Narayaneeyam Dashakam 27.3.2.txt,हे देवा दितिजकुलैर्विधाय सन्धिं पीयूषं परिमथतेति पर्यशास्त्वम् ॥,9.718083,48000,2,16,56,5.7625,,466468,-9.371,-25.204,-5.5e-06,0.0,0.1,0.12,0.15876,0.999999,-81.094,हे देवा दितिजकुलैर्विधाय सन्धिं पीयूषं परिमथतेति पर्यशास्त्वम् ॥,ಹೇ ದೇವಾ ದಿತಿಜಕುಲೈರ್ವಿಧಾಯ ಸನ್ಧಿಂ ಪೀಯೂಷಂ ಪರಿಮಥತೇತಿ ಪರ್ಯಶಾಸ್ತ್ವಮ್,he devA ditijakulErviDAya sanDiM pIyUzaM parimaTateti paryaSAstvam,26,"[{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""},{""syllables"":13,""weights"":""GGGLLLLGLGLGG"",""meter"":""(13)""}]",,
